MSOA_CODE,MSOA_NAME,ALL_PROPERTIES_ACTUAL,AVERAGE_AGE
E02000769,Redbridge 019,371,34.4690027
E02000769,Redbridge 019,701,49.49286733
E02000770,Redbridge 020,633,88.31674566
E02000770,Redbridge 020,672,79.421875
E02000770,Redbridge 020,571,86.36339755
E02000770,Redbridge 020,634,107.3146688
E02000772,Redbridge 022,581,105.6600688
E02000772,Redbridge 022,862,56.1212297
E02000772,Redbridge 022,573,102.2652705
E02000772,Redbridge 022,563,82.52841918
E02000773,Redbridge 023,823,74.35297691
E02000773,Redbridge 023,612,86.93954248
E02000773,Redbridge 023,622,102.9003215
E02000773,Redbridge 023,822,59.03892944
E02000774,Redbridge 024,557,115.6705566
E02000774,Redbridge 024,614,114.7801303
E02000774,Redbridge 024,622,106.9324759
E02000774,Redbridge 024,533,101.7007505
E02000776,Redbridge 026,662,99.27114804
E02000776,Redbridge 026,513,107.4259259
E02000776,Redbridge 026,462,108.4848485
E02000776,Redbridge 026,483,110.8954451
E02000777,Redbridge 027,572,86.17482517
E02000777,Redbridge 027,553,101.0632911
E02000777,Redbridge 027,514,108.4562257
E02000777,Redbridge 027,762,62.25131234
E02000779,Redbridge 029,911,92.07958288
E02000779,Redbridge 029,592,113.4746622
E02000779,Redbridge 029,745,113.5006711
E02000779,Redbridge 029,666,113.7687688
E02000780,Redbridge 030,573,109.1937173
E02000780,Redbridge 030,521,108.6228407
E02000780,Redbridge 030,514,118.0690661
E02000780,Redbridge 030,542,106.7629151
E02000780,Redbridge 030,511,119.3405088
E02000780,Redbridge 030,662,75.19486405
E02000780,Redbridge 030,723,42.65767635
E02000780,Redbridge 030,712,101.7429775
E02000781,Redbridge 031,621,82.7979066
E02000781,Redbridge 031,663,91.33182504
E02000781,Redbridge 031,672,72.89285714
E02000781,Redbridge 031,653,94.63093415
E02000781,Redbridge 031,672,83.41145833
E02000781,Redbridge 031,603,112.1301824
E02000781,Redbridge 031,533,98.97748593
E02000782,Redbridge 032,874,64.0680778
E02000782,Redbridge 032,562,95.92882562
E02000782,Redbridge 032,430,115.3372093
E02000782,Redbridge 032,593,30.80775717
E02000782,Redbridge 032,521,103.6650672
E02000783,Redbridge 033,430,92.56976744
E02000783,Redbridge 033,512,101.1269531
E02000783,Redbridge 033,741,30.52361673
E02000783,Redbridge 033,473,79.15961945
E02006800,Redbridge 034,513,99.75925926
E02006800,Redbridge 034,674,105.3976261
E02006800,Redbridge 034,622,108.1382637
E02006800,Redbridge 034,582,93.92869416
E02006800,Redbridge 034,685,58.84525547
E02006800,Redbridge 034,666,104.4399399
E02006800,Redbridge 034,713,45.27279102
E02006924,Redbridge 035,652,75.08128834
E02006924,Redbridge 035,445,112.1438202
E02006924,Redbridge 035,492,108.726626
E02006924,Redbridge 035,454,86.82268722
E02006924,Redbridge 035,451,96.71175166
E02006924,Redbridge 035,563,114.821492
E02006924,Redbridge 035,532,84.5
E02006924,Redbridge 035,502,79.61454183
E02006925,Redbridge 036,501,79.15768463
E02006925,Redbridge 036,502,87.13944223
E02006925,Redbridge 036,513,82.52534113
E02006925,Redbridge 036,492,85.28556911
E02006925,Redbridge 036,503,85.87077535
E02006925,Redbridge 036,432,88.37268519
E02006925,Redbridge 036,710,74.45070423
E02006925,Redbridge 036,513,88.75536062
E02000784,Richmond upon Thames 001,544,101.328125
E02000784,Richmond upon Thames 001,712,87.13272472
E02000784,Richmond upon Thames 001,644,112.2057453
E02000784,Richmond upon Thames 001,625,103.3376
E02000784,Richmond upon Thames 001,573,104.7242583
E02000784,Richmond upon Thames 001,690,49.42028986
E02000784,Richmond upon Thames 001,634,91
E02000785,Richmond upon Thames 002,632,100.4778481
E02000785,Richmond upon Thames 002,901,81.12430633
E02000785,Richmond upon Thames 002,692,103.6517341
E02000785,Richmond upon Thames 002,695,104.0100719
E02000785,Richmond upon Thames 002,823,108.7296476
E02000785,Richmond upon Thames 002,652,87.53680982
E02000786,Richmond upon Thames 003,672,59.92559524
E02000786,Richmond upon Thames 003,641,92.16770671
E02000786,Richmond upon Thames 003,672,97.30357143
E02000786,Richmond upon Thames 003,900,74.67777778
E02000786,Richmond upon Thames 003,772,99.14766839
E02000786,Richmond upon Thames 003,782,100.6163683
E02000786,Richmond upon Thames 003,684,111.6184211
E02000787,Richmond upon Thames 004,831,96.99699158
E02000787,Richmond upon Thames 004,892,82.57343049
E02000787,Richmond upon Thames 004,782,81.10294118
E02000787,Richmond upon Thames 004,642,98.63785047
E02000787,Richmond upon Thames 004,511,89.09882583
E02000787,Richmond upon Thames 004,752,21.39361702
E02000787,Richmond upon Thames 004,645,80.56511628
E02000788,Richmond upon Thames 005,800,88.64375
E02000788,Richmond upon Thames 005,882,96.16439909
E02000788,Richmond upon Thames 005,812,112.8719212
E02000788,Richmond upon Thames 005,644,104.007764
E02000788,Richmond upon Thames 005,623,101.1918138
E02000789,Richmond upon Thames 006,890,99.6011236
E02000789,Richmond upon Thames 006,814,110.0982801
E02000789,Richmond upon Thames 006,702,79.92450142
E02000789,Richmond upon Thames 006,674,61.43397626
E02000790,Richmond upon Thames 007,663,113.3280543
E02000790,Richmond upon Thames 007,683,109.3623719
E02000790,Richmond upon Thames 007,684,77.36842105
E02000790,Richmond upon Thames 007,711,93.22714487
E02000791,Richmond upon Thames 008,850,91.77058824
E02000791,Richmond upon Thames 008,920,87.3423913
E02000791,Richmond upon Thames 008,763,105.4672346
E02000791,Richmond upon Thames 008,673,103.820951
E02000792,Richmond upon Thames 009,1001,69.19030969
E02000792,Richmond upon Thames 009,792,86.73863636
E02000792,Richmond upon Thames 009,762,105.6128609
E02000792,Richmond upon Thames 009,752,104.6901596
E02000793,Richmond upon Thames 010,562,85.66192171
E02000793,Richmond upon Thames 010,690,93.50724638
E02000793,Richmond upon Thames 010,691,60.44790159
E02000793,Richmond upon Thames 010,665,87.99548872
E02000793,Richmond upon Thames 010,634,83.94479495
E02000794,Richmond upon Thames 011,591,80.60829103
E02000794,Richmond upon Thames 011,702,88.10826211
E02000794,Richmond upon Thames 011,741,84.7294197
E02000794,Richmond upon Thames 011,683,85.75329429
E02000795,Richmond upon Thames 012,612,98.46486928
E02000795,Richmond upon Thames 012,521,98.96545106
E02000795,Richmond upon Thames 012,621,79.4194847
E02000795,Richmond upon Thames 012,871,68.53731343
E02000796,Richmond upon Thames 013,575,77.85826087
E02000796,Richmond upon Thames 013,822,63.93126521
E02000796,Richmond upon Thames 013,630,90.94444444
E02000796,Richmond upon Thames 013,772,70.76748705
E02000796,Richmond upon Thames 013,572,85.24562937
E02000796,Richmond upon Thames 013,642,86.96573209
E02000797,Richmond upon Thames 014,851,92.48648649
E02000797,Richmond upon Thames 014,881,100.3830874
E02000797,Richmond upon Thames 014,831,90.49638989
E02000797,Richmond upon Thames 014,852,91.52699531
E02000798,Richmond upon Thames 015,751,92.54926764
E02000798,Richmond upon Thames 015,642,86.59190031
E02000798,Richmond upon Thames 015,632,85.40664557
E02000798,Richmond upon Thames 015,622,82.55144695
E02000798,Richmond upon Thames 015,502,86.63645418
E02000798,Richmond upon Thames 015,564,79.46897163
E02000798,Richmond upon Thames 015,690,79.49275362
E02000799,Richmond upon Thames 016,553,89.09222423
E02000799,Richmond upon Thames 016,521,75.3925144
E02000799,Richmond upon Thames 016,720,76.52083333
E02000799,Richmond upon Thames 016,680,77.57352941
E02000800,Richmond upon Thames 017,681,53.57268722
E02000800,Richmond upon Thames 017,763,69.79030144
E02000800,Richmond upon Thames 017,773,80.20892626
E02000801,Richmond upon Thames 018,731,100.2913817
E02000801,Richmond upon Thames 018,752,100.8736702
E02000801,Richmond upon Thames 018,700,88.22142857
E02000801,Richmond upon Thames 018,850,61.52941176
E02000802,Richmond upon Thames 019,623,97.67495987
E02000802,Richmond upon Thames 019,661,84.23751891
E02000802,Richmond upon Thames 019,780,76.90384615
E02000802,Richmond upon Thames 019,920,75.47826087
E02000803,Richmond upon Thames 020,641,66.69422777
E02000803,Richmond upon Thames 020,711,63.9092827
E02000803,Richmond upon Thames 020,711,71.44303797
E02000803,Richmond upon Thames 020,701,53.23252496
E02000803,Richmond upon Thames 020,695,40.78776978
E02000803,Richmond upon Thames 020,674,42.23219585
E02000804,Richmond upon Thames 021,671,94.19150522
E02000804,Richmond upon Thames 021,821,95.73447016
E02000804,Richmond upon Thames 021,911,78.68551043
E02000804,Richmond upon Thames 021,792,72.59974747
E02000805,Richmond upon Thames 022,810,73.67901235
E02000805,Richmond upon Thames 022,622,86.78456592
E02000805,Richmond upon Thames 022,651,72.61827957
E02000805,Richmond upon Thames 022,901,54.82519423
E02000805,Richmond upon Thames 022,761,68.55781866
E02000805,Richmond upon Thames 022,1091,71.62007333
E02000806,Richmond upon Thames 023,513,84.8245614
E02000806,Richmond upon Thames 023,731,78.46443228
E02000806,Richmond upon Thames 023,670,85.96268657
E02000806,Richmond upon Thames 023,661,89.74432678
E02000806,Richmond upon Thames 023,760,73.14473684
E02000806,Richmond upon Thames 023,841,79.64625446
E02000807,Southwark 001,942,29.22133758
E02000807,Southwark 001,730,30.42465753
E02000807,Southwark 001,860,30.81976744
E02000807,Southwark 001,681,41.77312775
E02000807,Southwark 001,461,51.48047722
E02000808,Southwark 002,1531,38.40594383
E02000808,Southwark 002,1061,57.12959472
E02000808,Southwark 002,1221,36.47706798
E02000808,Southwark 002,512,79.22851563
E02000808,Southwark 002,971,43.85993821
E02000809,Southwark 003,1032,57.21172481
E02000809,Southwark 003,1001,76.81618382
E02000809,Southwark 003,732,28.19057377
E02000809,Southwark 003,610,25.36065574
E02000809,Southwark 003,680,42.40441176
E02000809,Southwark 003,840,42.69047619
E02000809,Southwark 003,781,26.11011524
E02000809,Southwark 003,821,30.45980512
E02000810,Southwark 004,680,58.72058824
E02000810,Southwark 004,1343,29.87006701
E02000810,Southwark 004,1180,39.51694915
E02000810,Southwark 004,670,69.86567164
E02000810,Southwark 004,1071,54.74136321
E02000812,Southwark 006,860,57.64534884
E02000812,Southwark 006,681,78.93171806
E02000812,Southwark 006,841,43.26753864
E02000812,Southwark 006,691,54.39725036
E02000812,Southwark 006,830,68.39759036
E02000812,Southwark 006,540,64.64814815
E02000813,Southwark 007,674,71.79525223
E02000813,Southwark 007,832,41.60516827
E02000813,Southwark 007,1180,37.03813559
E02000813,Southwark 007,641,69.5351014
E02000813,Southwark 007,842,66.52019002
E02000814,Southwark 008,742,37.23719677
E02000814,Southwark 008,640,34.234375
E02000814,Southwark 008,813,35.89913899
E02000814,Southwark 008,681,34.36490455
E02000814,Southwark 008,730,56.43835616
E02000815,Southwark 009,761,55.3869908
E02000815,Southwark 009,730,67.34931507
E02000815,Southwark 009,570,73.11403509
E02000815,Southwark 009,732,62.80601093
E02000816,Southwark 010,704,47.01491477
E02000816,Southwark 010,832,40.61598558
E02000816,Southwark 010,671,28.38748137
E02000816,Southwark 010,872,49.52236239
E02000816,Southwark 010,583,77.38765009
E02000817,Southwark 011,473,37.05496829
E02000817,Southwark 011,362,31.54696133
E02000817,Southwark 011,810,52.2654321
E02000817,Southwark 011,700,52.92142857
E02000818,Southwark 012,771,69.43320363
E02000818,Southwark 012,921,58.21715527
E02000818,Southwark 012,591,77.40778342
E02000818,Southwark 012,1012,89.9777668
E02000819,Southwark 013,862,74.04582367
E02000819,Southwark 013,650,48.39230769
E02000819,Southwark 013,760,56.28947368
E02000819,Southwark 013,692,59.26589595
E02000819,Southwark 013,582,80.36683849
E02000820,Southwark 014,692,53.87138728
E02000820,Southwark 014,793,92.17906683
E02000820,Southwark 014,681,106.0535977
E02000820,Southwark 014,632,75.17484177
E02000820,Southwark 014,1012,25.82954545
E02000820,Southwark 014,860,35.37790698
E02000821,Southwark 015,872,82.73795872
E02000821,Southwark 015,772,76.56217617
E02000821,Southwark 015,510,49.46078431
E02000821,Southwark 015,611,50.99345336
E02000821,Southwark 015,451,62.9767184
E02000822,Southwark 016,720,82.32638889
E02000822,Southwark 016,680,57.91176471
E02000822,Southwark 016,660,58.93181818
E02000822,Southwark 016,762,86.91863517
E02000822,Southwark 016,782,80.04092072
E02000823,Southwark 017,672,95.82440476
E02000823,Southwark 017,943,68.30646872
E02000823,Southwark 017,611,47.37725041
E02000823,Southwark 017,760,52.77631579
E02000823,Southwark 017,501,91.67864271
E02000824,Southwark 018,751,62.87549933
E02000824,Southwark 018,763,76.28374836
E02000824,Southwark 018,731,74.25376197
E02000824,Southwark 018,781,68.74327785
E02000824,Southwark 018,391,47.19565217
E02000825,Southwark 019,671,59.65424739
E02000825,Southwark 019,542,19.22140221
E02000825,Southwark 019,902,28.18237251
E02000825,Southwark 019,572,23.22027972
E02000825,Southwark 019,642,37.89018692
E02000826,Southwark 020,772,88.2130829
E02000826,Southwark 020,912,66.64199561
E02000826,Southwark 020,852,69.15023474
E02000826,Southwark 020,570,58.14912281
E02000826,Southwark 020,510,71.7745098
E02000827,Southwark 021,562,91.04715302
E02000827,Southwark 021,781,65.22023047
E02000827,Southwark 021,633,94.51263823
E02000827,Southwark 021,872,77.46100917
E02000827,Southwark 021,922,65.54501085
E02000827,Southwark 021,551,61.23593466
E02000828,Southwark 022,820,62.81097561
E02000828,Southwark 022,542,59.66328413
E02000828,Southwark 022,771,64.71206226
E02000828,Southwark 022,933,88.24437299
E02000829,Southwark 023,931,84.91675618
E02000829,Southwark 023,772,59.49028497
E02000829,Southwark 023,1151,73.12554301
E02000829,Southwark 023,1021,59.56660137
E02000829,Southwark 023,752,103.8384309
E02000830,Southwark 024,811,77.297164
E02000830,Southwark 024,782,104.1310742
E02000830,Southwark 024,823,75.13730255
E02000830,Southwark 024,613,87.03588907
E02000830,Southwark 024,822,101.5699513
E02000831,Southwark 025,764,109.3128272
E02000831,Southwark 025,982,61.69704684
E02000831,Southwark 025,861,92.76771196
E02000831,Southwark 025,644,114.5923913
E02000831,Southwark 025,900,88.07777778
E02000832,Southwark 026,912,92.02192982
E02000832,Southwark 026,734,57.67438692
E02000832,Southwark 026,961,78.16129032
E02000832,Southwark 026,800,67.93125
E02000832,Southwark 026,883,59.03227633
E02000833,Southwark 027,631,88.57765452
E02000833,Southwark 027,600,66.91666667
E02000833,Southwark 027,610,66.54918033
E02000833,Southwark 027,531,72.26553672
E02000833,Southwark 027,613,70.62316476
E02000834,Southwark 028,903,106.8820598
E02000834,Southwark 028,772,107.5608808
E02000834,Southwark 028,692,101.3135838
E02000834,Southwark 028,992,100.7832661
E02000834,Southwark 028,703,117.1998578
E02000835,Southwark 029,682,108.4978006
E02000835,Southwark 029,1042,92.30182342
E02000835,Southwark 029,660,93.8030303
E02000835,Southwark 029,752,79.72273936
E02000836,Southwark 030,663,114.800905
E02000836,Southwark 030,672,120.3377976
E02000836,Southwark 030,743,119.4414536
E02000836,Southwark 030,711,99.5464135
E02000836,Southwark 030,622,117.7540193
E02000837,Southwark 031,484,103.4896694
E02000837,Southwark 031,752,101.5292553
E02000837,Southwark 031,750,104.0733333
E02000837,Southwark 031,662,100.4765861
E02000837,Southwark 031,664,110.7364458
E02000838,Southwark 032,870,83.29310345
E02000838,Southwark 032,840,72.27380952
E02000838,Southwark 032,733,111.8744884
E02000838,Southwark 032,713,105.2657784
E02000838,Southwark 032,822,108.2603406
E02000839,Southwark 033,772,60.5142487
E02000839,Southwark 033,771,63.65499351
E02000839,Southwark 033,624,71.02964744
E02000839,Southwark 033,842,60.73693587
E02000839,Southwark 033,582,77.09707904
E02006802,Southwark 034,491,86.93075356
E02006802,Southwark 034,550,81.64545455
E02006802,Southwark 034,512,97.86621094
E02006802,Southwark 034,811,66.14611591
E02006802,Southwark 034,660,64.92424242
E02000840,Sutton 001,643,81.5163297
E02000840,Sutton 001,672,79.09077381
E02000840,Sutton 001,603,82.473466
E02000840,Sutton 001,584,53.0625
E02000840,Sutton 001,772,80.65349741
E02000841,Sutton 002,834,70.62230216
E02000841,Sutton 002,672,82.39955357
E02000841,Sutton 002,572,87.38199301
E02000841,Sutton 002,532,87.40413534
E02000841,Sutton 002,721,75.29056865
E02000842,Sutton 003,653,82.63859112
E02000842,Sutton 003,662,76.59667674
E02000842,Sutton 003,591,79.22927242
E02000842,Sutton 003,522,89.24616858
E02000842,Sutton 003,564,90.81294326
E02000843,Sutton 004,651,73.0906298
E02000843,Sutton 004,671,65.60283159
E02000843,Sutton 004,561,45.60160428
E02000843,Sutton 004,821,56.8909866
E02000843,Sutton 004,820,53.76219512
E02000844,Sutton 005,612,68.05147059
E02000844,Sutton 005,636,86.38915094
E02000844,Sutton 005,693,76.81818182
E02000844,Sutton 005,575,70.56869565
E02000844,Sutton 005,662,79.08912387
E02000845,Sutton 006,535,87.05140187
E02000845,Sutton 006,640,82.25
E02000845,Sutton 006,751,81.21770972
E02000845,Sutton 006,1083,44.70960295
E02000845,Sutton 006,661,84.34871407
E02000846,Sutton 007,644,76.98291925
E02000846,Sutton 007,802,77.6701995
E02000846,Sutton 007,714,89.27380952
E02000846,Sutton 007,601,73.48086522
E02000847,Sutton 008,622,75.19694534
E02000847,Sutton 008,542,80.39114391
E02000847,Sutton 008,523,84.12810707
E02000847,Sutton 008,640,79.625
E02000847,Sutton 008,651,62.35483871
E02000847,Sutton 008,561,68.46345811
E02000848,Sutton 009,703,72.75248933
E02000848,Sutton 009,672,78.58333333
E02000848,Sutton 009,512,81.99414063
E02000848,Sutton 009,513,86.93957115
E02000848,Sutton 009,544,86.42922794
E02000849,Sutton 010,563,85.79307282
E02000849,Sutton 010,792,64.33333333
E02000849,Sutton 010,513,91.67836257
E02000849,Sutton 010,691,64.72431259
E02000849,Sutton 010,642,74.2211838
E02000850,Sutton 011,601,67.10399334
E02000850,Sutton 011,631,83.14976228
E02000850,Sutton 011,700,62.49285714
E02000850,Sutton 011,481,89.6975052
E02000850,Sutton 011,514,73.56420233
E02000850,Sutton 011,651,86.96236559
E02000850,Sutton 011,493,91.65517241
E02000851,Sutton 012,892,73.03643498
E02000851,Sutton 012,811,54.18310727
E02000851,Sutton 012,762,58.35826772
E02000851,Sutton 012,1161,58.98578811
E02000851,Sutton 012,800,70.38125
E02000852,Sutton 013,542,92.79704797
E02000852,Sutton 013,761,85.49605782
E02000852,Sutton 013,712,84.93820225
E02000852,Sutton 013,593,81.25548061
E02000852,Sutton 013,573,89.7574171
E02000853,Sutton 014,640,93.828125
E02000853,Sutton 014,641,78.7324493
E02000853,Sutton 014,632,79.86787975
E02000853,Sutton 014,681,77.13582966
E02000853,Sutton 014,601,70.1655574
E02000854,Sutton 015,642,87.64875389
E02000854,Sutton 015,521,93.7706334
E02000854,Sutton 015,720,75.93055556
E02000854,Sutton 015,583,88.82847341
E02000854,Sutton 015,621,86.40821256
E02000855,Sutton 016,791,69.15423515
E02000855,Sutton 016,661,76.78290469
E02000855,Sutton 016,670,82.98507463
E02000855,Sutton 016,512,86.31542969
E02000855,Sutton 016,454,92.47356828
E02000856,Sutton 017,513,84.55165692
E02000856,Sutton 017,910,67.7967033
E02000856,Sutton 017,692,95.77384393
E02000856,Sutton 017,990,73.30808081
E02000856,Sutton 017,582,101.2955326
E02000857,Sutton 018,842,53.10035629
E02000857,Sutton 018,855,55.11461988
E02000857,Sutton 018,941,54.46971307
E02000857,Sutton 018,711,65.67158931
E02000857,Sutton 018,761,68.22339028
E02000858,Sutton 019,630,33.63492063
E02000858,Sutton 019,662,68.16314199
E02000858,Sutton 019,730,26.5890411
E02000858,Sutton 019,550,36.14545455
E02000858,Sutton 019,672,69.21428571
E02000859,Sutton 020,561,92.84670232
E02000859,Sutton 020,612,86.46732026
E02000859,Sutton 020,931,48.99301826
E02000859,Sutton 020,643,92.80326594
E02000859,Sutton 020,830,56.24698795
E02000860,Sutton 021,561,47.61586453
E02000860,Sutton 021,822,58.07603406
E02000860,Sutton 021,991,50.05348133
E02000860,Sutton 021,811,61.27928483
E02000860,Sutton 021,921,45.53528773
E02000861,Sutton 022,481,81.77130977
E02000861,Sutton 022,573,83.70418848
E02000861,Sutton 022,693,86.86363636
E02000861,Sutton 022,583,77.14751286
E02000861,Sutton 022,571,81.29947461
E02000863,Sutton 024,502,75.23207171
E02000863,Sutton 024,582,63.32731959
E02000863,Sutton 024,672,64.62202381
E02000863,Sutton 024,644,78.85947205
E02006836,Sutton 025,622,49.17122186
E02006836,Sutton 025,783,70.56257982
E02006836,Sutton 025,652,59.90260736
E02006836,Sutton 025,622,72.56672026
E02006836,Sutton 025,650,79.26923077
E02000864,Tower Hamlets 001,1141,52.42156004
E02000864,Tower Hamlets 001,960,47.6875
E02000864,Tower Hamlets 001,911,35.5521405
E02000864,Tower Hamlets 001,912,45.22039474
E02000865,Tower Hamlets 002,1071,61.45004669
E02000865,Tower Hamlets 002,630,53.65873016
E02000865,Tower Hamlets 002,600,75.5
E02000865,Tower Hamlets 002,601,79.00665557
E02000866,Tower Hamlets 003,832,88.69110577
E02000866,Tower Hamlets 003,811,77.20653514
E02000866,Tower Hamlets 003,641,94.72308892
E02000866,Tower Hamlets 003,852,42.23532864
E02000866,Tower Hamlets 003,872,102.9426606
E02000867,Tower Hamlets 004,1290,71.68604651
E02000867,Tower Hamlets 004,572,64.13111888
E02000867,Tower Hamlets 004,660,55.59848485
E02000867,Tower Hamlets 004,861,32.21022067
E02000867,Tower Hamlets 004,751,20.03062583
E02000867,Tower Hamlets 004,712,31.51755618
E02000868,Tower Hamlets 005,691,75.70549928
E02000868,Tower Hamlets 005,732,73.05601093
E02000868,Tower Hamlets 005,742,65.45485175
E02000868,Tower Hamlets 005,701,48.74393723
E02000869,Tower Hamlets 006,714,59.27030812
E02000869,Tower Hamlets 006,513,102.1929825
E02000869,Tower Hamlets 006,730,68.10958904
E02000869,Tower Hamlets 006,710,68.8028169
E02000870,Tower Hamlets 007,811,76.72379778
E02000870,Tower Hamlets 007,651,56.91935484
E02000870,Tower Hamlets 007,542,87.95940959
E02000870,Tower Hamlets 007,594,74.8493266
E02000871,Tower Hamlets 008,522,75.54693487
E02000871,Tower Hamlets 008,530,67.83018868
E02000871,Tower Hamlets 008,610,46.79508197
E02000871,Tower Hamlets 008,1561,29.83504164
E02000871,Tower Hamlets 008,532,48.1287594
E02000872,Tower Hamlets 009,641,60.45163807
E02000872,Tower Hamlets 009,793,60.50441362
E02000872,Tower Hamlets 009,521,98.52783109
E02000872,Tower Hamlets 009,1603,42.00467873
E02000873,Tower Hamlets 010,712,47.8883427
E02000873,Tower Hamlets 010,552,62.86413043
E02000873,Tower Hamlets 010,453,67.91721854
E02000873,Tower Hamlets 010,830,23.95180723
E02000873,Tower Hamlets 010,690,56.20289855
E02000874,Tower Hamlets 011,522,72.71551724
E02000874,Tower Hamlets 011,471,87.59447983
E02000874,Tower Hamlets 011,1010,51.56435644
E02000874,Tower Hamlets 011,830,69.48795181
E02000875,Tower Hamlets 012,561,58.3057041
E02000875,Tower Hamlets 012,573,57.27137871
E02000875,Tower Hamlets 012,1761,30.72941511
E02000875,Tower Hamlets 012,970,53.36082474
E02000875,Tower Hamlets 012,740,46.78378378
E02000876,Tower Hamlets 013,721,56.8370319
E02000876,Tower Hamlets 013,601,58.83111481
E02000876,Tower Hamlets 013,892,59.31165919
E02000876,Tower Hamlets 013,742,91.33086253
E02000877,Tower Hamlets 014,951,46.05467928
E02000877,Tower Hamlets 014,890,63.42134831
E02000877,Tower Hamlets 014,590,43.48305085
E02000877,Tower Hamlets 014,781,40.42509603
E02000877,Tower Hamlets 014,830,34.40963855
E02000878,Tower Hamlets 015,791,76.70353982
E02000878,Tower Hamlets 015,2001,48.66691654
E02000878,Tower Hamlets 015,531,63.80320151
E02000878,Tower Hamlets 015,1310,45.59923664
E02000878,Tower Hamlets 015,771,78.21141375
E02000879,Tower Hamlets 016,801,70.16666667
E02000879,Tower Hamlets 016,900,56
E02000879,Tower Hamlets 016,742,78.82816712
E02000879,Tower Hamlets 016,801,49.56679151
E02000880,Tower Hamlets 017,562,77.56316726
E02000880,Tower Hamlets 017,523,66.63097514
E02000880,Tower Hamlets 017,561,64.52941176
E02000880,Tower Hamlets 017,710,65.1056338
E02000881,Tower Hamlets 018,481,52.31288981
E02000881,Tower Hamlets 018,1030,46.10679612
E02000881,Tower Hamlets 018,470,41.9787234
E02000881,Tower Hamlets 018,831,46.25511432
E02000882,Tower Hamlets 019,1482,21.50607287
E02000882,Tower Hamlets 019,741,42.13562753
E02000882,Tower Hamlets 019,813,61.58241082
E02000882,Tower Hamlets 019,560,69.75
E02000883,Tower Hamlets 020,651,43.82795699
E02000883,Tower Hamlets 020,700,48.78571429
E02000883,Tower Hamlets 020,890,51.85955056
E02000883,Tower Hamlets 020,912,42.96546053
E02000884,Tower Hamlets 021,831,51.79061372
E02000884,Tower Hamlets 021,871,84.44431688
E02000884,Tower Hamlets 021,1543,54.65845755
E02000884,Tower Hamlets 021,871,50.21584386
E02000884,Tower Hamlets 021,1121,47.47323818
E02000885,Tower Hamlets 022,680,39.91176471
E02000885,Tower Hamlets 022,552,68.29800725
E02000885,Tower Hamlets 022,741,50.62483131
E02000885,Tower Hamlets 022,701,60.94507846
E02000886,Tower Hamlets 023,771,56.78274968
E02000886,Tower Hamlets 023,1522,29.25952694
E02000886,Tower Hamlets 023,700,53.49285714
E02000886,Tower Hamlets 023,741,45.58367072
E02000887,Tower Hamlets 024,1240,47.05645161
E02000887,Tower Hamlets 024,1000,44.33
E02000887,Tower Hamlets 024,621,59.73349436
E02000887,Tower Hamlets 024,630,75.46825397
E02000888,Tower Hamlets 025,553,75.36437613
E02000888,Tower Hamlets 025,480,47.09375
E02000888,Tower Hamlets 025,1140,41.75877193
E02000888,Tower Hamlets 025,752,26.72473404
E02000888,Tower Hamlets 025,663,41.70135747
E02000889,Tower Hamlets 026,861,34.30545877
E02000889,Tower Hamlets 026,980,60.10204082
E02000889,Tower Hamlets 026,691,43.052822
E02000889,Tower Hamlets 026,1101,37.62306994
E02000890,Tower Hamlets 027,1101,74.15849228
E02000890,Tower Hamlets 027,1290,44.42248062
E02000890,Tower Hamlets 027,1011,69.89366963
E02000891,Tower Hamlets 028,1611,30.73680944
E02000891,Tower Hamlets 028,830,42.04216867
E02000891,Tower Hamlets 028,761,44.64914586
E02000891,Tower Hamlets 028,770,17.00649351
E02000891,Tower Hamlets 028,530,21.44339623
E02000891,Tower Hamlets 028,600,20.8
E02000891,Tower Hamlets 028,640,19.0078125
E02000891,Tower Hamlets 028,660,25.17424242
E02000893,Tower Hamlets 030,660,52.93939394
E02000893,Tower Hamlets 030,802,41.52244389
E02000893,Tower Hamlets 030,810,49.10493827
E02000893,Tower Hamlets 030,742,40.60242588
E02000894,Tower Hamlets 031,672,39.88020833
E02000894,Tower Hamlets 031,801,55.87827715
E02000894,Tower Hamlets 031,1071,28.71895425
E02000894,Tower Hamlets 031,860,31.72674419
E02000894,Tower Hamlets 031,631,27.88906498
E02000894,Tower Hamlets 031,670,27.43283582
E02006853,Tower Hamlets 032,810,43.74074074
E02006853,Tower Hamlets 032,733,26.08117326
E02006853,Tower Hamlets 032,302,42.86423841
E02006853,Tower Hamlets 032,1420,13.38732394
E02006853,Tower Hamlets 032,530,34.59433962
E02006854,Tower Hamlets 033,1142,33.06217163
E02006854,Tower Hamlets 033,1242,17.59098229
E02006854,Tower Hamlets 033,890,27.94382022
E02006854,Tower Hamlets 033,1012,15.75395257
E02000895,Waltham Forest 001,563,76.35523979
E02000895,Waltham Forest 001,902,59.11363636
E02000895,Waltham Forest 001,662,84.17145015
E02000895,Waltham Forest 001,603,81.27943615
E02000895,Waltham Forest 001,591,74.77580372
E02000896,Waltham Forest 002,830,82.57831325
E02000896,Waltham Forest 002,831,78.59506619
E02000896,Waltham Forest 002,780,95.73076923
E02000896,Waltham Forest 002,910,60.01648352
E02000896,Waltham Forest 002,630,85.96031746
E02000897,Waltham Forest 003,714,72.43417367
