MSOA11CD,MSOA11NM,WD20CD,WD20NM,inlondon,ward_area_hectare,green_area_hectare,blue_area_hectare,green+blue_area_hectare,percent_green,percent_blue,percent_green+blue
E02000234,Croydon 041,E05011476,Purley & Woodcote,TRUE,509.713,287.9688383,0.55087783,288.5197161,56.4962711,0.10807608,56.60434718
E02000238,Ealing 001,E05000183,North Greenford,TRUE,325.737,215.8203492,2.828742334,218.6490916,66.25601306,0.868412963,67.12442602
E02000504,Hillingdon 011,E05000333,Ickenham,TRUE,620.442,422.6261784,38.35954382,460.9857222,68.11695185,6.18261559,74.29956744
E02000426,Haringey 030,E05000272,Highgate,TRUE,249.482,165.7756159,0.230445142,166.006061,66.44792645,0.092369446,66.54029589
E02000305,Enfield 029,E05000213,Winchmore Hill,TRUE,276.07,141.6973346,3.87528684,145.5726214,51.32659636,1.403733415,52.73032978
E02000463,Harrow 031,E05000302,Roxeth,TRUE,157.492,74.42993522,0.001957185,74.4318924,47.25950221,0.00124272,47.26074493
E02000239,Ealing 002,E05000183,North Greenford,TRUE,325.737,215.8203492,2.828742334,218.6490916,66.25601306,0.868412963,67.12442602
E02000231,Croydon 038,E05011476,Purley & Woodcote,TRUE,509.713,287.9688383,0.55087783,288.5197161,56.4962711,0.10807608,56.60434718
E02000502,Hillingdon 009,E05000334,Manor,TRUE,197.418,82.96517136,0.159351561,83.12452292,42.02513011,0.080717848,42.10584796
E02000416,Haringey 020,E05000273,Hornsey,TRUE,105.39,32.46803945,0.370145564,32.83818502,30.80751442,0.351215071,31.1587295
E02000298,Enfield 022,E05000213,Winchmore Hill,TRUE,276.07,141.6973346,3.87528684,145.5726214,51.32659636,1.403733415,52.73032978
E02000435,Harrow 003,E05000303,Stanmore Park,TRUE,445.929,298.1229927,4.544661946,302.6676546,66.85436307,1.01914474,67.87350781
E02000240,Ealing 003,E05000184,Northolt Mandeville,TRUE,275.664,142.8414742,0.866464996,143.7079392,51.81723916,0.314319242,52.13155841
E02000230,Croydon 037,E05011477,Purley Oaks & Riddlesdown,TRUE,245.126,119.7099236,0.380412945,120.0903366,48.83607762,0.155190778,48.9912684
E02000503,Hillingdon 010,E05000334,Manor,TRUE,197.418,82.96517136,0.159351561,83.12452292,42.02513011,0.080717848,42.10584796
E02000417,Haringey 021,E05000274,Muswell Hill,TRUE,165.328,93.56181119,0.098860047,93.66067123,56.59163069,0.059796312,56.651427
E02000315,Greenwich 003,E05000214,Abbey Wood,TRUE,265.721,138.7208445,0.022037784,138.7428823,52.20545025,0.00829358,52.21374383
E02000433,Harrow 001,E05000303,Stanmore Park,TRUE,445.929,298.1229927,4.544661946,302.6676546,66.85436307,1.01914474,67.87350781
E02000241,Ealing 004,E05000184,Northolt Mandeville,TRUE,275.664,142.8414742,0.866464996,143.7079392,51.81723916,0.314319242,52.13155841
E02000228,Croydon 035,E05011478,Sanderstead,TRUE,753.708,543.1380842,0.258624178,543.3967084,72.06213603,0.034313577,72.0964496
E02000494,Hillingdon 001,E05000335,Northwood,TRUE,739.794,566.4338691,2.844936977,569.2788061,76.56643189,0.384557995,76.95098988
E02000418,Haringey 022,E05000274,Muswell Hill,TRUE,165.328,93.56181119,0.098860047,93.66067123,56.59163069,0.059796312,56.651427
E02000320,Greenwich 008,E05000214,Abbey Wood,TRUE,265.721,138.7208445,0.022037784,138.7428823,52.20545025,0.00829358,52.21374383
E02000443,Harrow 011,E05000304,Wealdstone,TRUE,119.595,36.16097202,0.00177963,36.16275165,30.23619049,0.001488047,30.23767854
E02000246,Ealing 009,E05000185,Northolt West End,TRUE,354.536,224.7866478,3.001104273,227.787752,63.40305294,0.846487881,64.24954082
E02000232,Croydon 039,E05011478,Sanderstead,TRUE,753.708,543.1380842,0.258624178,543.3967084,72.06213603,0.034313577,72.0964496
E02000497,Hillingdon 004,E05000336,Northwood Hills,TRUE,332.854,193.2337356,0.358155916,193.5918916,58.05360177,0.107601506,58.16120328
E02000406,Haringey 010,E05000275,Noel Park,TRUE,122.564,28.67212107,0.012854891,28.68497596,23.39359116,0.010488309,23.40407947
E02000328,Greenwich 016,E05000215,Blackheath Westcombe,TRUE,213.815,114.2708676,0.062148128,114.3330157,53.44380309,0.029066309,53.4728694
E02000456,Harrow 024,E05000305,West Harrow,TRUE,151.462,70.21567089,0.01531411,70.230985,46.35860539,0.010110859,46.36871624
E02000245,Ealing 008,E05000185,Northolt West End,TRUE,354.536,224.7866478,3.001104273,227.787752,63.40305294,0.846487881,64.24954082
E02000206,Croydon 013,E05011479,Selhurst,TRUE,130.739,37.94686932,0,37.94686932,29.02490406,0,29.02490406
E02000495,Hillingdon 002,E05000336,Northwood Hills,TRUE,332.854,193.2337356,0.358155916,193.5918916,58.05360177,0.107601506,58.16120328
E02000412,Haringey 016,E05000275,Noel Park,TRUE,122.564,28.67212107,0.012854891,28.68497596,23.39359116,0.010488309,23.40407947
E02000333,Greenwich 021,E05000215,Blackheath Westcombe,TRUE,213.815,114.2708676,0.062148128,114.3330157,53.44380309,0.029066309,53.4728694
E02000457,Harrow 025,E05000305,West Harrow,TRUE,151.462,70.21567089,0.01531411,70.230985,46.35860539,0.010110859,46.36871624
E02000266,Ealing 029,E05000186,Norwood Green,TRUE,379.609,175.1095888,8.045274787,183.1548635,46.12893497,2.119358284,48.24829326
E02000226,Croydon 033,E05011480,Selsdon & Addington Village,TRUE,521.087,369.0233528,0.273173008,369.2965258,70.81799254,0.052423685,70.87041623
E02000523,Hillingdon 030,E05000337,Pinkwell,TRUE,274.833,119.7255403,0.506334001,120.2318743,43.56301472,0.184233335,43.74724806
E02000398,Haringey 002,E05000276,Northumberland Park,TRUE,188.802,54.27159616,3.670285404,57.94188156,28.74524431,1.943986507,30.68923081
E02000326,Greenwich 014,E05000216,Charlton,TRUE,203.12,90.49479676,0.010773487,90.50557024,44.55238123,0.005304001,44.55768523
E02000480,Havering 017,E05000306,Brooklands,TRUE,420.264,224.6684301,1.37348816,226.0419183,53.45888064,0.326815564,53.7856962
E02000275,Ealing 038,E05000186,Norwood Green,TRUE,379.609,175.1095888,8.045274787,183.1548635,46.12893497,2.119358284,48.24829326
E02000227,Croydon 034,E05011481,Selsdon Vale & Forestdale,TRUE,490.954,378.581745,0.080887725,378.6626327,77.11144933,0.016475622,77.12792495
E02006796,Hillingdon 033,E05000338,South Ruislip,TRUE,741.795,442.3963402,3.341303294,445.7376435,59.63862525,0.450434863,60.08906012
E02000519,Hillingdon 026,E05000339,Townfield,TRUE,349.833,145.8773373,5.725041179,151.6023785,41.69913568,1.636506899,43.33564258
E02000506,Hillingdon 013,E05000340,Uxbridge North,TRUE,464.118,264.9943956,4.60942044,269.6038161,57.09634094,0.993157007,58.08949795
E02000508,Hillingdon 015,E05000340,Uxbridge North,TRUE,464.118,264.9943956,4.60942044,269.6038161,57.09634094,0.993157007,58.08949795
E02000510,Hillingdon 017,E05000340,Uxbridge North,TRUE,464.118,264.9943956,4.60942044,269.6038161,57.09634094,0.993157007,58.08949795
E02000509,Hillingdon 016,E05000341,Uxbridge South,TRUE,311.447,119.1730381,23.11686701,142.2899051,38.2643076,7.422407989,45.68671559
E02000522,Hillingdon 029,E05000342,West Drayton,TRUE,349.07,167.6991632,16.30375484,184.0029181,48.0417003,4.67062619,52.71232649
E02000521,Hillingdon 028,E05000342,West Drayton,TRUE,349.07,167.6991632,16.30375484,184.0029181,48.0417003,4.67062619,52.71232649
E02000498,Hillingdon 005,E05000343,West Ruislip,TRUE,438.74,278.3157793,14.02889567,292.344675,63.43524167,3.197541977,66.63278365
E02000516,Hillingdon 023,E05000344,Yeading,TRUE,232.126,118.8788292,6.729924944,125.6087541,51.21306065,2.899255122,54.11231577
E02000513,Hillingdon 020,E05000344,Yeading,TRUE,232.126,118.8788292,6.729924944,125.6087541,51.21306065,2.899255122,54.11231577
E02000518,Hillingdon 025,E05000345,Yiewsley,TRUE,402.251,201.2504546,22.47422992,223.7246845,50.03106384,5.587115986,55.61817982
E02000548,Hounslow 023,E05000346,Bedfont,TRUE,444.841,239.1780174,30.71197761,269.889995,53.76708024,6.904034837,60.67111508
E02000528,Hounslow 003,E05000347,Brentford,TRUE,318.351,128.4851795,8.220017449,136.705197,40.35959665,2.582061137,42.94165779
E02000526,Hounslow 001,E05000348,Chiswick Homefields,TRUE,225.923,108.0460089,22.08330888,130.1293178,47.82426264,9.774705933,57.59896857
E02000532,Hounslow 007,E05000349,Chiswick Riverside,TRUE,208.007,88.80842814,17.40619078,106.2146189,42.69492283,8.368079332,51.06300217
E02000533,Hounslow 008,E05000349,Chiswick Riverside,TRUE,208.007,88.80842814,17.40619078,106.2146189,42.69492283,8.368079332,51.06300217
E02000538,Hounslow 013,E05000350,Cranford,TRUE,272.63,108.8700897,3.417299576,112.2873892,39.93327575,1.253456911,41.18673266
E02000549,Hounslow 024,E05000351,Feltham North,TRUE,338.448,159.6985695,15.91031156,175.6088811,47.18555569,4.700961908,51.8865176
E02000547,Hounslow 022,E05000351,Feltham North,TRUE,338.448,159.6985695,15.91031156,175.6088811,47.18555569,4.700961908,51.8865176
E02000550,Hounslow 025,E05000352,Feltham West,TRUE,318.105,180.393592,7.432722651,187.8263147,56.70882006,2.33656266,59.04538272
E02000553,Hounslow 028,E05000353,Hanworth,TRUE,323.258,175.9256245,10.01620215,185.9418266,54.42266687,3.098516402,57.52118328
E02000551,Hounslow 026,E05000353,Hanworth,TRUE,323.258,175.9256245,10.01620215,185.9418266,54.42266687,3.098516402,57.52118328
E02000552,Hounslow 027,E05000354,Hanworth Park,TRUE,366.126,210.6628833,2.150083865,212.8129671,57.53835654,0.587252439,58.12560898
E02000536,Hounslow 011,E05000355,Heston Central,TRUE,168.478,54.95132615,0.019031975,54.97035813,32.61632151,0.011296416,32.62761793
E02000529,Hounslow 004,E05000356,Heston East,TRUE,205.913,91.09552006,0.106125092,91.20164515,44.23981004,0.051538801,44.29134885
E02000537,Hounslow 012,E05000356,Heston East,TRUE,205.913,91.09552006,0.106125092,91.20164515,44.23981004,0.051538801,44.29134885
E02000535,Hounslow 010,E05000357,Heston West,TRUE,382.657,197.1191755,2.017119933,199.1362954,51.51328096,0.52713525,52.04041621
E02000324,Greenwich 012,E05000216,Charlton,TRUE,203.12,90.49479676,0.010773487,90.50557024,44.55238123,0.005304001,44.55768523
E02000344,Greenwich 032,E05000217,Coldharbour and New Eltham,TRUE,254.935,102.9458859,0.017141515,102.9630274,40.38122889,0.006723877,40.38795276
E02006794,Haringey 037,E05000276,Northumberland Park,TRUE,188.802,54.27159616,3.670285404,57.94188156,28.74524431,1.943986507,30.68923081
E02000211,Croydon 018,E05011482,Shirley North,TRUE,310.902,140.8641906,0.088985888,140.9531765,45.30822916,0.028621845,45.336851
E02000244,Ealing 007,E05000187,Perivale,TRUE,336.775,156.5097867,5.311805632,161.8215923,46.47310124,1.577256516,48.05035776
E02000343,Greenwich 031,E05000217,Coldharbour and New Eltham,TRUE,254.935,102.9458859,0.017141515,102.9630274,40.38122889,0.006723877,40.38795276
E02000482,Havering 019,E05000307,Cranham,TRUE,655.501,457.2739135,2.299579925,459.5734934,69.75945322,0.350812573,70.11026579
E02000422,Haringey 026,E05000277,St Ann's,TRUE,109.381,33.07420987,0,33.07420987,30.23761884,0,30.23761884
E02000218,Croydon 025,E05011483,Shirley South,TRUE,455.058,308.0906336,0.902582939,308.9932166,67.70359683,0.198344593,67.90194142
E02000242,Ealing 005,E05000187,Perivale,TRUE,336.775,156.5097867,5.311805632,161.8215923,46.47310124,1.577256516,48.05035776
E02000335,Greenwich 023,E05000218,Eltham North,TRUE,255.512,116.0211816,0.334891343,116.356073,45.4073318,0.131066777,45.53839857
E02000481,Havering 018,E05000307,Cranham,TRUE,655.501,457.2739135,2.299579925,459.5734934,69.75945322,0.350812573,70.11026579
E02000423,Haringey 027,E05000277,St Ann's,TRUE,109.381,33.07420987,0,33.07420987,30.23761884,0,30.23761884
E02000219,Croydon 026,E05011483,Shirley South,TRUE,455.058,308.0906336,0.902582939,308.9932166,67.70359683,0.198344593,67.90194142
E02000264,Ealing 027,E05000188,South Acton,TRUE,171.92,55.6763534,0.010944027,55.68729743,32.38503571,0.006365767,32.39140148
E02000339,Greenwich 027,E05000218,Eltham North,TRUE,255.512,116.0211816,0.334891343,116.356073,45.4073318,0.131066777,45.53839857
E02000489,Havering 026,E05000308,Elm Park,TRUE,366.535,236.3790828,12.15385682,248.5329396,64.49018041,3.315878926,67.80605934
E02000425,Haringey 029,E05000278,Seven Sisters,TRUE,129.463,40.51314523,1.151408442,41.66455367,31.29322295,0.889372595,32.18259554
E02000224,Croydon 031,E05011484,South Croydon,TRUE,394.407,228.4289348,0.189781235,228.6187161,57.91705898,0.04811812,57.9651771
E02000270,Ealing 033,E05000188,South Acton,TRUE,171.92,55.6763534,0.010944027,55.68729743,32.38503571,0.006365767,32.39140148
E02000342,Greenwich 030,E05000219,Eltham South,TRUE,462.641,280.921936,2.358793313,283.2807293,60.72136625,0.509853928,61.23122017
E02000477,Havering 014,E05000309,Emerson Park,TRUE,464.243,275.6166075,3.24511068,278.8617182,59.36903896,0.699011225,60.06805018
E02000478,Havering 015,E05000309,Emerson Park,TRUE,464.243,275.6166075,3.24511068,278.8617182,59.36903896,0.699011225,60.06805018
E02000467,Havering 004,E05000310,Gooshays,TRUE,775.896,580.9563903,7.358294404,588.3146847,74.87554908,0.948360915,75.82390999
E02000464,Havering 001,E05000310,Gooshays,TRUE,775.896,580.9563903,7.358294404,588.3146847,74.87554908,0.948360915,75.82390999
E02000465,Havering 002,E05000310,Gooshays,TRUE,775.896,580.9563903,7.358294404,588.3146847,74.87554908,0.948360915,75.82390999
E02000485,Havering 022,E05000311,Hacton,TRUE,246.542,110.9544072,0.934150882,111.8885581,45.00426183,0.378901316,45.38316314
E02000488,Havering 025,E05000311,Hacton,TRUE,246.542,110.9544072,0.934150882,111.8885581,45.00426183,0.378901316,45.38316314
E02000470,Havering 007,E05000312,Harold Wood,TRUE,758.973,522.7884281,10.47238442,533.2608125,68.88103109,1.379809877,70.26084097
E02000466,Havering 003,E05000313,Havering Park,TRUE,978.33,817.1706603,4.829462117,822.0001224,83.52709825,0.493643466,84.02074171
E02000468,Havering 005,E05000313,Havering Park,TRUE,978.33,817.1706603,4.829462117,822.0001224,83.52709825,0.493643466,84.02074171
E02000469,Havering 006,E05000314,Heaton,TRUE,341.564,191.6866439,0.440825147,192.127469,56.12027143,0.129060775,56.2493322
E02000484,Havering 021,E05000315,Hylands,TRUE,289.774,146.6340293,0.929791782,147.563821,50.60289372,0.320867911,50.92376164
E02000474,Havering 011,E05000316,Mawneys,TRUE,304.261,159.848747,1.323699303,161.1724463,52.53671912,0.435053886,52.97177301
E02000472,Havering 009,E05000317,Pettits,TRUE,395.457,229.5947335,4.065089498,233.659823,58.05807799,1.027947286,59.08602527
E02000471,Havering 008,E05000317,Pettits,TRUE,395.457,229.5947335,4.065089498,233.659823,58.05807799,1.027947286,59.08602527
E02000493,Havering 030,E05000318,Rainham and Wennington,TRUE,1688.01,1044.171001,219.5920977,1263.763099,61.85810517,13.00893346,74.86703863
E02000492,Havering 029,E05000318,Rainham and Wennington,TRUE,1688.01,1044.171001,219.5920977,1263.763099,61.85810517,13.00893346,74.86703863
E02000476,Havering 013,E05000319,Romford Town,TRUE,286.473,86.82222495,0.641710274,87.46393522,30.3072977,0.224003754,30.53130146
E02000479,Havering 016,E05000319,Romford Town,TRUE,286.473,86.82222495,0.641710274,87.46393522,30.3072977,0.224003754,30.53130146
E02000486,Havering 023,E05000320,St Andrew's,TRUE,267.712,116.6637912,2.764162972,119.4279542,43.57809558,1.032513661,44.61060924
E02000483,Havering 020,E05000320,St Andrew's,TRUE,267.712,116.6637912,2.764162972,119.4279542,43.57809558,1.032513661,44.61060924
E02000491,Havering 028,E05000321,South Hornchurch,TRUE,687.318,296.8064044,74.54887881,371.3552832,43.18327243,10.84634461,54.02961704
E02000490,Havering 027,E05000321,South Hornchurch,TRUE,687.318,296.8064044,74.54887881,371.3552832,43.18327243,10.84634461,54.02961704
E02000475,Havering 012,E05000322,Squirrel's Heath,TRUE,265.147,117.9971096,0.960518495,118.9576281,44.50252486,0.362258858,44.86478372
E02000340,Greenwich 028,E05000219,Eltham South,TRUE,462.641,280.921936,2.358793313,283.2807293,60.72136625,0.509853928,61.23122017
E02000337,Greenwich 025,E05000220,Eltham West,TRUE,242.564,86.76883057,2.074021147,88.84285172,35.77152033,0.855040792,36.62656112
E02000319,Greenwich 007,E05000221,Glyndon,TRUE,170.196,50.30481104,16.96218642,67.26699746,29.55698785,9.9662662,39.52325405
E02000321,Greenwich 009,E05000221,Glyndon,TRUE,170.196,50.30481104,16.96218642,67.26699746,29.55698785,9.9662662,39.52325405
E02000428,Haringey 032,E05000278,Seven Sisters,TRUE,129.463,40.51314523,1.151408442,41.66455367,31.29322295,0.889372595,32.18259554
E02000263,Ealing 026,E05000189,Southall Broadway,TRUE,161.725,29.93258394,2.353141428,32.28572537,18.50832212,1.455026389,19.96334851
E02006928,Greenwich 035,E05000222,Greenwich West,TRUE,279.234,125.1587432,26.92763421,152.0863774,44.82217179,9.643393789,54.46556558
E02000432,Haringey 036,E05000279,Stroud Green,TRUE,109.374,46.75496348,0.086246929,46.84121041,42.74778602,0.078855056,42.82664108
E02000274,Ealing 037,E05000190,Southall Green,TRUE,158.616,26.52593664,4.336066877,30.86200352,16.72336753,2.733688201,19.45705573
E02006931,Greenwich 038,E05000222,Greenwich West,TRUE,279.234,125.1587432,26.92763421,152.0863774,44.82217179,9.643393789,54.46556558
E02000424,Haringey 028,E05000279,Stroud Green,TRUE,109.374,46.75496348,0.086246929,46.84121041,42.74778602,0.078855056,42.82664108
E02006791,Ealing 040,E05000191,Southfield,TRUE,142.869,42.9414798,0.00774913,42.94922893,30.05654117,0.005423941,30.06196511
E02000222,Croydon 029,E05011484,South Croydon,TRUE,394.407,228.4289348,0.189781235,228.6187161,57.91705898,0.04811812,57.9651771
E02000334,Greenwich 022,E05000223,Kidbrooke with Hornfair,TRUE,237.454,109.9527998,0.207979984,110.1607798,46.30488424,0.087587484,46.39247173
E02000420,Haringey 024,E05000280,Tottenham Green,TRUE,135.966,36.21406481,0,36.21406481,26.63464749,0,26.63464749
E02000271,Ealing 034,E05000191,Southfield,TRUE,142.869,42.9414798,0.00774913,42.94922893,30.05654117,0.005423941,30.06196511
E02000220,Croydon 027,E05011484,South Croydon,TRUE,394.407,228.4289348,0.189781235,228.6187161,57.91705898,0.04811812,57.9651771
E02000331,Greenwich 019,E05000223,Kidbrooke with Hornfair,TRUE,237.454,109.9527998,0.207979984,110.1607798,46.30488424,0.087587484,46.39247173
E02000421,Haringey 025,E05000280,Tottenham Green,TRUE,135.966,36.21406481,0,36.21406481,26.63464749,0,26.63464749
E02000265,Ealing 028,E05000192,Walpole,TRUE,146.596,58.14046467,0.154450311,58.29491498,39.66033498,0.105357793,39.76569277
E02000200,Croydon 007,E05011485,South Norwood,TRUE,214.118,68.4575167,2.862254916,71.31977162,31.97186444,1.336765202,33.30862964
E02006927,Greenwich 034,E05000224,Middle Park and Sutcliffe,TRUE,329.143,182.7396365,1.61872246,184.358359,55.51983075,0.491799145,56.0116299
E02000408,Haringey 012,E05000281,Tottenham Hale,TRUE,191.189,67.56248722,7.717107758,75.27959498,35.33806193,4.036376443,39.37443837
E02000269,Ealing 032,E05000192,Walpole,TRUE,146.596,58.14046467,0.154450311,58.29491498,39.66033498,0.105357793,39.76569277
E02000201,Croydon 008,E05011485,South Norwood,TRUE,214.118,68.4575167,2.862254916,71.31977162,31.97186444,1.336765202,33.30862964
E02000411,Haringey 015,E05000281,Tottenham Hale,TRUE,191.189,67.56248722,7.717107758,75.27959498,35.33806193,4.036376443,39.37443837
E02000341,Greenwich 029,E05000224,Middle Park and Sutcliffe,TRUE,329.143,182.7396365,1.61872246,184.358359,55.51983075,0.491799145,56.0116299
E02000409,Haringey 013,E05000282,West Green,TRUE,139.911,64.37428842,0.644714571,65.01900299,46.01088436,0.460803347,46.47168771
E02000312,Enfield 036,E05000193,Bowes,TRUE,148.337,54.17651424,1.575080529,55.75159476,36.52258994,1.061825794,37.58441573
E02000199,Croydon 006,E05011486,Thornton Heath,TRUE,172.422,57.98681192,0.00354293,57.99035485,33.63075009,0.002054802,33.63280489
E02006929,Greenwich 036,E05000225,Peninsula,TRUE,449.194,57.63132548,108.9044939,166.5358194,12.82994107,24.24442309,37.07436416
E02000415,Haringey 019,E05000282,West Green,TRUE,139.911,64.37428842,0.644714571,65.01900299,46.01088436,0.460803347,46.47168771
E02000311,Enfield 035,E05000193,Bowes,TRUE,148.337,54.17651424,1.575080529,55.75159476,36.52258994,1.061825794,37.58441573
E02000198,Croydon 005,E05011486,Thornton Heath,TRUE,172.422,57.98681192,0.00354293,57.99035485,33.63075009,0.002054802,33.63280489
E02006930,Greenwich 037,E05000225,Peninsula,TRUE,449.194,57.63132548,108.9044939,166.5358194,12.82994107,24.24442309,37.07436416
E02000402,Haringey 006,E05000283,White Hart Lane,TRUE,169.885,77.68534999,1.109366217,78.79471621,45.72819848,0.653010105,46.38120859
E02000297,Enfield 021,E05000194,Bush Hill Park,TRUE,252.449,115.1681655,1.167976672,116.3361422,45.62036906,0.462658466,46.08302753
E02000221,Croydon 028,E05011487,Waddon,TRUE,391.981,157.8849276,1.572473586,159.4574012,40.27871954,0.401160665,40.6798802
E02006786,Greenwich 033,E05000226,Plumstead,TRUE,234.189,110.2653328,0.211044777,110.4763776,47.08390777,0.090117289,47.17402506
E02000401,Haringey 005,E05000283,White Hart Lane,TRUE,169.885,77.68534999,1.109366217,78.79471621,45.72819848,0.653010105,46.38120859
E02000291,Enfield 015,E05000194,Bush Hill Park,TRUE,252.449,115.1681655,1.167976672,116.3361422,45.62036906,0.462658466,46.08302753
E02000217,Croydon 024,E05011487,Waddon,TRUE,391.981,157.8849276,1.572473586,159.4574012,40.27871954,0.401160665,40.6798802
E02000318,Greenwich 006,E05000226,Plumstead,TRUE,234.189,110.2653328,0.211044777,110.4763776,47.08390777,0.090117289,47.17402506
E02000404,Haringey 008,E05000284,Woodside,TRUE,149.715,56.6798337,0.190090582,56.86992428,37.85848692,0.126968294,37.98545522
E02000281,Enfield 005,E05000195,Chase,TRUE,1693.541,1408.96725,17.25041831,1426.217668,83.19652433,1.018600572,84.2151249
E02000204,Croydon 011,E05011488,West Thornton,TRUE,197.117,64.7417861,0.037208265,64.77899436,32.84434427,0.018876233,32.8632205
E02000329,Greenwich 017,E05000227,Shooters Hill,TRUE,377.072,260.863663,0.384432094,261.2480951,69.18139322,0.101951907,69.28334513
E02000403,Haringey 007,E05000284,Woodside,TRUE,149.715,56.6798337,0.190090582,56.86992428,37.85848692,0.126968294,37.98545522
E02000280,Enfield 004,E05000195,Chase,TRUE,1693.541,1408.96725,17.25041831,1426.217668,83.19652433,1.018600572,84.2151249
E02000208,Croydon 015,E05011488,West Thornton,TRUE,197.117,64.7417861,0.037208265,64.77899436,32.84434427,0.018876233,32.8632205
E02000332,Greenwich 020,E05000227,Shooters Hill,TRUE,377.072,260.863663,0.384432094,261.2480951,69.18139322,0.101951907,69.28334513
E02000440,Harrow 008,E05000285,Belmont,TRUE,177.704,77.44679854,0.076292962,77.5230915,43.58191067,0.042932608,43.62484328
E02000287,Enfield 011,E05000196,Cockfosters,TRUE,1041.279,782.9776441,9.215753179,792.1933973,75.19383797,0.885041682,76.07887965
E02000209,Croydon 016,E05011488,West Thornton,TRUE,197.117,64.7417861,0.037208265,64.77899436,32.84434427,0.018876233,32.8632205
E02000314,Greenwich 002,E05000228,Thamesmead Moorings,TRUE,481.256,174.4314924,106.9606882,281.3921806,36.24505302,22.22532045,58.47037347
E02000434,Harrow 002,E05000286,Canons,TRUE,562.632,392.9918765,7.886570074,400.8784466,69.8488313,1.401727963,71.25055926
E02000296,Enfield 020,E05000196,Cockfosters,TRUE,1041.279,782.9776441,9.215753179,792.1933973,75.19383797,0.885041682,76.07887965
E02006788,Croydon 045,E05011489,Woodside,TRUE,215.022,90.49776152,2.725987049,93.22374857,42.08767546,1.267771228,43.35544669
E02000313,Greenwich 001,E05000228,Thamesmead Moorings,TRUE,481.256,174.4314924,106.9606882,281.3921806,36.24505302,22.22532045,58.47037347
E02000439,Harrow 007,E05000287,Edgware,TRUE,140.319,48.94143891,0.554449211,49.49588812,34.87869705,0.395134808,35.27383186
E02000306,Enfield 030,E05000197,Edmonton Green,TRUE,312.642,95.49526755,6.974332206,102.4695998,30.54460615,2.230772643,32.77537879
E02000207,Croydon 014,E05011489,Woodside,TRUE,215.022,90.49776152,2.725987049,93.22374857,42.08767546,1.267771228,43.35544669
E02000327,Greenwich 015,E05000229,Woolwich Common,TRUE,262.035,118.3576839,0.709778243,119.0674621,45.16865451,0.270871541,45.43952605
E02000442,Harrow 010,E05000287,Edgware,TRUE,140.319,48.94143891,0.554449211,49.49588812,34.87869705,0.395134808,35.27383186
E02000303,Enfield 027,E05000197,Edmonton Green,TRUE,312.642,95.49526755,6.974332206,102.4695998,30.54460615,2.230772643,32.77537879
E02000258,Ealing 021,E05000170,Acton Central,TRUE,177.463,65.74983264,0.00298386,65.7528165,37.04988231,0.001681398,37.05156371
E02000455,Harrow 023,E05000288,Greenhill,TRUE,174.49,56.34195636,0.010560725,56.35251708,32.28950447,0.006052338,32.29555681
E02000283,Enfield 007,E05000198,Enfield Highway,TRUE,463.653,104.8126442,85.72284755,190.5354917,22.6058376,18.48857821,41.09441581
E02000262,Ealing 025,E05000170,Acton Central,TRUE,177.463,65.74983264,0.00298386,65.7528165,37.04988231,0.001681398,37.05156371
E02000461,Harrow 029,E05000289,Harrow on the Hill,TRUE,357.209,245.1084614,1.153647303,246.2621087,68.61766121,0.322961432,68.94062264
E02000279,Enfield 003,E05000199,Enfield Lock,TRUE,325.231,140.2960798,15.85324479,156.1493246,43.13736385,4.874456859,48.01182071
E02000255,Ealing 018,E05000171,Cleveland,TRUE,222.856,118.6087251,2.255047896,120.863773,53.22213677,1.011885655,54.23402242
E02000437,Harrow 005,E05000290,Harrow Weald,TRUE,458.973,337.8695162,2.205018295,340.0745345,73.61424663,0.480424403,74.09467103
E02000293,Enfield 017,E05000200,Grange,TRUE,328.516,178.0875006,4.221765735,182.3092663,54.20968859,1.285102015,55.49479061
E02000250,Ealing 013,E05000171,Cleveland,TRUE,222.856,118.6087251,2.255047896,120.863773,53.22213677,1.011885655,54.23402242
E02000438,Harrow 006,E05000291,Hatch End,TRUE,327.866,200.2527235,0.453265387,200.7059889,61.07761205,0.138247146,61.2158592
E02000260,Ealing 023,E05000172,Dormers Wells,TRUE,225.73,124.8678713,3.050031264,127.9179026,55.3173576,1.351185604,56.6685432
E02000307,Enfield 031,E05000201,Haselbury,TRUE,179.602,72.68758491,0.787567571,73.47515248,40.47147855,0.438507127,40.90998568
E02000300,Enfield 024,E05000201,Haselbury,TRUE,179.602,72.68758491,0.787567571,73.47515248,40.47147855,0.438507127,40.90998568
E02000286,Enfield 010,E05000202,Highlands,TRUE,508.803,350.7032094,3.319286607,354.022496,68.92711117,0.652371666,69.57948283
E02000869,Tower Hamlets 006,E05009335,Weavers,TRUE,67.536,18.93685489,0.0052324,18.94208729,28.03964537,0.007747572,28.04739294
E02000884,Tower Hamlets 021,E05009336,Whitechapel,TRUE,95.978,13.35797461,0.08685472,13.44482933,13.91774637,0.090494405,14.00824077
E02000922,Waltham Forest 028,E05000590,Cann Hall,TRUE,85.788,22.33499237,0.050242253,22.38523462,26.03510091,0.058565595,26.09366651
E02000921,Waltham Forest 027,E05000591,Cathall,TRUE,105.712,37.07030732,0.063313836,37.13362116,35.06726514,0.059892761,35.1271579
